,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,x,y,z,v_x,v_y,v_z,v_r,r
813694,1635721458409799680,Gaia DR2 2087929532700041856,2087929532700041856,433904387,2015.5,300.8425297444809,0.02337799763471528,50.39438912373978,0.028837095952958563,1.255584981954949,0.02855970700842012,43.963512,1.3805369140638826,0.05543530027633802,-5.850909363729148,0.05793824260107834,0.12514238,0.1301549,-0.030218666,-0.029212456,0.22862385,-0.033771355,-0.32286750000000003,0.1356741,0.17293212,0.15546936,197,197,191,6,12.054599000000001,527.4944,0.05482251240137459,1.2437472184407876,31,False,166.76883999999998,1.7154677283991555,0.0071621746373105154,0.07370947,23,15,0.04434297,0,26,False,195,543615.8122687102,236.27213979840383,2300.8037,11.350136000000001,24,349970.18051033263,300.0124140149635,1166.519,11.49131,23,288841.8321476589,156.58481340775845,1844.635,11.11027,1.1751167,0,0.38104057,0.14117432,0.23986626,-7.289907267614573,2.133951825799983,8,6500.0,3.5,0.0,NOT_AVAILABLE,84.9081832878137,10.1453957028286,329.0864747094712,67.60746501269476,100001,7897.8730000000005,7472.0,8635.5,0.773,0.601,0.9121,0.3867,0.3049,0.4574,200111,1.9983891,1.671573,2.2326808,13.998948,13.479766,14.51813,-8229.91907623,780.894215079,167.064708387,26.9267065619,226.406998406,-9.59566196629,228.0025799274976,8266.8835588982
813756,1635721458409799680,Gaia DR2 2087950590916478464,2087950590916478464,115309147,2015.5,301.2717924249411,0.019338026013809437,50.59371264699024,0.023483231306990742,0.7715810467439261,0.02388522281888984,32.3037,-1.3666176247379962,0.04194268739869796,-4.925158332729969,0.04086468805026966,-0.045148488,-0.03318416,-0.18024471,0.033790335,0.4593794,0.004007115,-0.24501531,-0.05668141,-0.06233162,-0.028587473999999998,246,246,244,2,12.001324,607.87866,0.0,0.0,31,True,220.54783999999998,1.708037673609736,0.006391385224542832,0.046917107,28,17,0.032457393,0,32,False,277,167467.09272997652,39.600903239795535,4228.8706,12.628542,31,110336.09269658824,110.68179290465378,996.87665,12.744595,30,86997.01316435712,87.50619416639934,994.1812,12.413159,1.1783396000000002,0,0.33143520000000004,0.11605263,0.21538258,-5.1888323016916695,5.393628688267372,9,6500.0,3.5,-1.5,NOT_AVAILABLE,85.2241583215495,10.013035646760171,329.9726797575567,67.62819840910637,100001,8434.0,8037.0,8661.0,0.7313,0.6694,0.7918,0.368,0.3327,0.4075,0,,,,,,,-8192.96115963,1271.86746616,252.000561716,40.9277343473,226.078023612,-1.99057151483,229.75280672690974,8291.095187892504
814927,1635721458409799680,Gaia DR2 2088308932930724224,2088308932930724224,916538013,2015.5,302.6971355982697,0.02526379115604889,51.23020832395389,0.027507496637756118,1.5941625141196163,0.026884234788651987,59.2973,-1.0725471426610222,0.056033285641758426,-0.08917185440764452,0.051379209381600864,-0.0731202,-0.10270928,-0.44300497,0.013110115,0.32551265,-0.034904946,-0.38140982,-0.11479397,-0.031012725,-0.06165948,195,195,188,7,8.762768,405.90796,0.0,0.0,31,True,441.37433,1.705053407301904,0.006830409169261963,0.22745131,23,16,0.042477448,0,28,False,213,457994.0624630491,183.738917322242,2492.635,11.536216,25,299399.7337019869,461.1151260300965,649.295,11.66076,25,239621.3145990093,197.5877913518932,1212.7334,11.313107,1.1769171,0,0.3476534,0.12454414,0.22310925,-13.467967798712866,18.22964606363059,3,6500.0,3.5,0.0,NOT_AVAILABLE,86.25082269512401,9.578075302358533,332.86698219253503,67.66023682612735,100001,8046.5,7917.3335,8130.0,0.5033,0.3677,0.6061,0.233,0.1469,0.299,0,,,,,,,-8259.17054173,617.220118717,131.244302344,12.1108458441,218.436956266,7.53764633411,218.77243073499926,8282.201320438424
815505,1635721458409799680,Gaia DR2 2088497013834520064,2088497013834520064,1016892638,2015.5,301.9196776458719,0.01862463968298393,52.06786004882168,0.02330865205964545,0.5790489380899709,0.022171943596008218,26.116291,-9.439667248987076,0.04152091329401885,-9.096619622418133,0.04488825197095496,-0.01902056,-0.00292654,-0.15914448,-0.024496261000000002,0.27664483,-0.06833495,-0.37641487,-0.16155353,-0.05233437,-0.026962193,230,230,228,2,10.983241,543.45917,0.0,0.0,31,False,257.33547999999996,1.7389042509313355,0.006142890748840419,0.11147830000000002,26,17,0.03637932,0,29,False,257,190206.3034051045,90.03082894206597,2112.6797,12.490302999999999,28,128556.89385473865,245.08043698905368,524.5498,12.57865,28,95279.02105197687,103.82538291547944,917.68524,12.314426,1.176806,0,0.2642231,0.08834648,0.17587662,0.6020836923910737,4.102281082449544,6,6500.0,3.5,-1.5,NOT_AVAILABLE,86.7193441244094,10.427459507514037,333.0885020690054,68.62332559037652,100001,8601.333,8437.25,8814.0,0.5720000000000001,0.4132,0.7575,0.29600000000000004,0.1979,0.3793,0,,,,,,,-8201.7417932,1695.66460127,339.249950106,114.501400357,221.922762787,34.0838202131,249.7204103124418,8375.192348973396
816030,1635721458409799680,Gaia DR2 2088699220897451648,2088699220897451648,106178160,2015.5,300.58764555303435,0.01770645812654793,50.8770202623708,0.02011429987500804,0.8973103200007672,0.02054610403311201,43.673016,4.566889303159123,0.039597233997595904,0.3154141635871716,0.038551217352174434,-0.024751858999999998,-0.0056983973,-0.20708089999999998,0.055994358,0.27658525,0.03137117,-0.18365125,-0.10868476,-0.097139105,0.022012824,238,238,236,2,10.199066,525.72595,0.0,0.0,31,False,327.93985,1.7324148604072105,0.00558108829723563,0.021914912,27,17,0.032283716000000004,0,31,False,272,248436.92753453684,38.36818100901493,6475.076999999999,12.200325,30,161912.0986204654,148.60242848560068,1089.5657,12.32819,29,130117.2609003496,120.29414225491276,1081.6592,11.976083000000001,1.1754668,1,0.35210705,0.12786484,0.22424221,-52.50124398232558,1.2954613766053384,9,6500.0,3.5,-1.5,NOT_AVAILABLE,85.24708513816249,10.52998699687918,329.41536915275145,68.1011212073515,100002,7922.0,7759.0,8044.5,0.809,0.6403,0.9385,0.4093,0.3329,0.45899999999999996,200111,1.8810852999999998,1.824232,1.9609506,12.555992,12.026583,13.085402,-8208.50708841,1091.90570301,230.369673467,-6.57947943512,185.567054239,-21.9104296325,185.68365886252298,8280.811958063296
816164,1635721458409799680,Gaia DR2 2088749081172599296,2088749081172599296,180776216,2015.5,300.8127219983012,1.2734042683190565,51.41364500707098,1.3133157372438364,,,,,,,,0.08614559,,,,,,,,,,206,206,198,8,682.9933,2726645.2,15.73016982313834,88676.1392595515,3,False,0.003937607,,,-0.060031827999999995,25,16,2.5773242,0,29,True,222,998967.5798844224,4616.523907140599,216.38956000000002,10.689487,23,666903.2006249204,1766.1893157977127,377.5944,10.791231,22,576580.2392401302,797.7702892241542,722.7397,10.359771,1.2447686000000002,0,0.43146038,0.1017437,0.32971668,41.34291701123089,19.23999418721875,5,6500.0,3.5,0.0,NOT_AVAILABLE,85.79048697126474,10.680384104863096,330.53069327881525,68.47214224460454,132001,7501.0,7050.0,8859.0,,,,,,,0,,,,,,,nan,nan,nan,nan,nan,nan,,
816606,1635721458409799680,Gaia DR2 2088901913291915008,2088901913291915008,843639966,2015.5,298.06305245837916,0.022869479705065587,51.08092316034004,0.024255676629090752,1.0663493144113778,0.0264853047664286,40.261925,-3.4583709174276818,0.0497340793941834,-5.4764817445444205,0.05277781568786145,-0.033191375,0.012837019,-0.12578602,-0.08038099,0.34531856,-0.14340208,-0.035825454,-0.19541340000000001,-0.15753311,-0.07046127,225,225,220,5,14.453681,674.13367,0.07431833788813633,2.4703467183335848,31,True,113.54699,1.6984615850627482,0.006842602854133296,0.12787202,27,16,0.03930404,0,30,False,242,531581.0971013737,186.845322246166,2845.033,11.374442,26,350366.87773345964,339.7053663268884,1031.3846,11.490081,25,272804.6990737197,160.66739129256442,1697.9469,11.172291,1.1722982,0,0.31779003,0.11563873,0.20215129999999998,18.448442103459147,4.925328098122717,10,6500.0,3.5,0.0,NOT_AVAILABLE,84.62969663468498,12.013643210338344,326.02835384223664,69.1225593334296,100001,7967.915,7800.415,8206.0,0.7290000000000001,0.5209,0.905,0.363,0.2699,0.461,200111,2.2942283,2.1630323,2.393815,19.113789,18.318832,19.908745,-8213.47450291,913.213345097,221.914818109,41.3792420654,247.132576152,12.8004537164,250.5728474304011,8264.08627881205
816935,1635721458409799680,Gaia DR2 2089053199219822336,2089053199219822336,1015229937,2015.5,298.86518031804087,0.01875918315015051,52.13219823790936,0.020525454763374883,0.7220008507573333,0.02175897560516902,33.181746999999994,-2.65716281152018,0.03980008715710824,-4.885451839439515,0.04126949443233103,-0.019736266000000002,0.17708479,-0.26957044,-0.08227539999999998,0.2637245,-0.10153974,-0.24238546,-0.22202682,-0.28043768,-0.09947537,190,0,187,3,6.872745500000001,346.10986,0.13890306026497692,5.0693068275610536,31,False,36.626647999999996,1.6803353682988793,0.005565742813498825,0.04135631,22,15,0.049775272999999995,0,25,False,203,108680.81379132683,37.049120841810215,2933.4248,13.097983000000001,21,68848.37813334375,86.12907446961601,799.3628,13.256654000000001,22,60474.604749686594,106.2191341361285,569.33813,12.807986999999999,1.1899339,0,0.44866657,0.15867043,0.28999615,-67.75588495704433,12.46003294834068,3,6500.0,3.5,-1.5,NOT_AVAILABLE,85.81709430428486,12.083133332262753,328.8375018804728,69.73865810638648,100001,7641.36,7335.33,7841.0,0.7495,0.4583,1.0011,0.3895,0.2412,0.514,200111,1.6431958999999998,1.5605861,1.7831641,8.293846,7.631956599999999,8.955736,-8200.22527185,1350.74609589,316.610647753,42.6401254749,163.555517321,-7.30343913789,169.02244687236782,8310.728579654204
817068,1635721458409799680,Gaia DR2 2089108033064391040,2089108033064391040,43932423,2015.5,301.1864957454992,0.02465206016802534,51.349666791096624,0.02433997445213917,2.0328877865580743,0.026108902847477126,77.86186,1.85843730160796,0.05362271722473101,-1.4322121185474082,0.051766163595230966,0.024899487999999997,-0.23636211,-0.26566806,-0.16940066,0.19747199,-0.15951361,-0.3154617,-0.038278278,0.10996948,0.10469103,233,233,227,6,14.388692,682.7451,0.07844556538718746,2.858480246884168,31,False,104.57755999999999,1.69135016504125,0.006445726021420205,0.02249036,27,15,0.04208204,0,29,False,239,670871.9681145697,294.33519400369084,2279.2788,11.121767,29,431219.20519079716,585.7133504326395,736.22906,11.264643,27,356402.37452819943,274.3310318990232,1299.1691,10.882069,1.1740266000000001,0,0.38257408,0.14287567,0.23969841,-23.62256199668727,0.7774647412249408,10,6500.0,3.5,-1.5,NOT_AVAILABLE,85.8554566098477,10.447071026481227,330.960400800701,68.28925067733464,100001,7574.6665,7445.025,7776.6826,0.341,0.1036,0.7090000000000001,0.162,0.0499,0.3511,200111,1.4726285,1.3971128000000002,1.5243613999999999,6.4318395,6.2927766,6.5709023,-8264.70336292,482.491341278,116.083382194,10.1102491752,210.005210572,-2.37261276642,210.24843781989662,8278.775245855591
817119,1635721458409799680,Gaia DR2 2089123877202264832,2089123877202264832,1589466922,2015.5,301.157019901818,0.018484086793038642,51.73303329494176,0.02190134103220129,0.6378212884056126,0.02145846917536388,29.723521999999996,2.0319814198575648,0.04015604040454804,-1.159132526041568,0.045879317314377985,0.0058860686,0.09419841,-0.2523685,-0.094430305,0.23672076,-0.10308035,-0.29459316,-0.1163502,-0.21719486,-0.11272129,237,237,236,1,9.876351,513.8155,0.0,0.0,31,True,228.32187000000002,1.7048840787209578,0.0062488617757078075,0.08247193,27,17,0.037569046,0,31,False,271,166831.70647805743,30.62679005229332,5447.2476,12.632669,29,107951.73034593533,155.48102161354097,694.3081,12.768314,27,89309.7991478995,41.227824561313355,2166.2505,12.384672,1.1823983,0,0.3836422,0.13564491,0.24799728,-19.582743407606173,13.76587649140317,8,6000.0,3.5,0.0,NOT_AVAILABLE,86.18107883546482,10.658808304560427,331.5042993418125,68.61698066564325,100001,7930.25,7748.6665,8093.5,0.8225,0.6019,0.9848,0.4125,0.2986,0.4931,200111,2.1650044999999998,2.0785468000000002,2.2676635,16.701667999999998,15.684198,17.719137,-8196.39083551,1537.36407505,316.65446028,9.66205852915,216.26633969,-13.4515734038,216.4820663654417,8339.323175632373
817482,1635721458409799680,Gaia DR2 2089248495675748864,2089248495675748864,448683176,2015.5,301.7206963491857,0.01864530188322204,52.11028222957278,0.02257608540423456,1.05191330818164,0.022902103976526412,45.930859999999996,-4.287669601789471,0.04239878854195355,-11.870996475058034,0.045391740044430265,-0.050419845,-0.02204021,-0.06375713,-0.034940682,0.37229952,-0.05581717,0.028876534,-0.050476134000000006,-0.06591496599999999,-0.054693542000000005,225,225,224,1,9.559597,485.04195999999996,0.0,0.0,31,True,369.8197,1.6781559613078367,0.005563011022289473,0.023025045,26,17,0.035438552000000005,0,28,False,232,319892.088214162,77.15192204729064,4146.262,11.925857,23,201892.78506305887,256.23998296892916,787.9051,12.088586,23,175514.5054718975,152.64474276708583,1149.8235,11.651137,1.1797956,0,0.43744849999999996,0.16272926,0.27471924,-2.8241309712241827,2.248476411438259,8,6500.0,3.5,0.0,NOT_AVAILABLE,86.69199613261988,10.554046689388878,332.8811248658874,68.72849504230706,100001,7690.3945,7321.4766,8252.607,0.9690000000000001,0.8529,1.124,0.489,0.4302,0.5710000000000001,200111,1.9134904,1.6616561,2.1111843999999995,11.538299,11.094538,11.982059,-8245.46168531,933.008638765,200.94871964,66.7237159038,228.267600984,-4.30314482641,237.81957851063456,8298.080713269028
819446,1635721458409799680,Gaia DR2 2090163151909076096,2090163151909076096,385316038,2015.5,280.86630874127684,0.04603567299214721,31.772120559296518,0.05650972972821945,1.0534622023859812,0.0619197550717373,17.013346,-3.47204432129901,0.09847319132350098,-4.766873244704481,0.11337554190602345,0.020835454,-0.099788584,-0.15697270000000002,-0.10390399,-0.014497393999999999,-0.10219624,-0.27239278,-0.16644624,0.12165264,0.07956742,302,302,299,3,45.71842,3376.4902,0.3393580937181331,60.47801121239874,31,True,7.892959599999999,1.7022535708984199,0.01385217122607308,0.10691975,34,17,0.066772014,0,36,False,311,393353.1379508626,103.41451746491646,3803.655,11.701409,35,257563.8762694357,253.4334311131528,1016.298,11.824176,35,204733.02831141106,126.60618449908459,1617.0856,11.483951,1.1752719999999999,0,0.34022522,0.12276649,0.21745872,-83.5504435625453,1.019739938538961,20,6500.0,3.5,-1.5,NOT_AVAILABLE,61.10904792039013,15.45077082258344,286.0643104976199,54.607070088330325,100001,7889.5703,7752.0,8046.0,0.726,0.3589,0.95,0.368,0.1745,0.4601,200111,2.0295234,1.9513749,2.1021962000000003,14.377926,13.273995000000001,15.481856,-7857.08527026,801.070750673,278.452713478,-6.051905095,147.82478913,-9.02225907923,147.94861890770082,7897.816362244646
819447,1635721458409799680,Gaia DR2 2090163877762397696,2090163877762397696,1063427951,2015.5,280.9411714237549,0.0182267113882428,31.85741471237923,0.02171042837929125,0.9656996321671306,0.023939969267829857,40.338383,13.805051333173303,0.03758196166064523,16.402251500795707,0.04100493834762474,-0.03477452,-0.24730207,-0.24255718,-0.0044314107,0.042514008,-0.020621605,-0.42506049999999995,-0.15820518,-0.02058705,-0.017299000000000002,274,274,271,3,10.125698,573.4587,0.0,0.0,31,True,240.4802,1.6808059770398276,0.005021542917818136,0.012653816000000002,31,16,0.03258841,0,34,False,300,178066.97667110327,575.9994742159514,309.14435,12.561907000000001,34,111327.85764019703,1330.1607119102662,83.695045,12.734879,33,100453.40273221838,716.6358761288287,140.17355,12.257009,1.1893348999999998,0,0.47786999999999996,0.17297173,0.30489826,-381.363111453242,6.841297528291554,7,6500.0,3.5,-1.5,VARIABLE,61.21613306696045,15.424938791089554,286.19248441486616,54.6833678090054,100001,7668.0,7533.6665,7816.0,0.9640000000000001,0.6834,1.1227,0.4797,0.3634,0.5577,200111,1.562989,1.5043575,1.6192256,7.6091294000000005,7.280474000000001,7.937784700000001,-7818.41298121,874.880551394,300.859780545,-250.316855239,-34.2702500336,-123.694763928,252.6518910554141,7867.210275824526
819667,1635721458409799680,Gaia DR2 2090290940075995392,2090290940075995392,138847157,2015.5,282.7983775185292,0.02541081758927872,32.07155818353523,0.032387218158889716,1.837954108549004,0.035446333646274635,51.85174,0.9621024224355191,0.05208612196236762,0.10560051086240607,0.0636045034904359,0.018050512,0.17511474,-0.045091737,-0.2375808,0.14279881,-0.24320824,-0.052740935,-0.17748623,-0.16502075,-0.005599824000000001,219,219,211,8,15.937128,726.8148,0.10464031195541533,4.931284030355292,31,False,64.4393,1.6966650912717482,0.009944786499307702,-0.06835202,25,14,0.042752158,0,29,True,245,1114749.3567105508,325.5473062978157,3424.2314,10.570422,27,737106.8519828519,589.9809164409022,1249.374,10.682561999999999,27,557958.095831518,483.6524714358204,1153.6343,10.395416,1.1617544,0,0.28714559999999995,0.1121397,0.17500591,-26.299410151780144,0.8789776438954912,8,6500.0,3.5,0.0,NOT_AVAILABLE,62.057906339273,14.059041286403547,288.9427666219065,54.67238657961956,100001,7947.6665,7755.0747,8140.5,0.5707,0.2809,0.7240000000000001,0.298,0.1562,0.3611,200111,1.9353224999999998,1.8447200000000001,2.032641,13.463560999999999,13.069603,13.857519,-8052.21795565,466.256907682,158.36541455,-1.72778180235,210.747464827,-1.20043017335,210.75454718896407,8065.705766346805
821006,1635721458409799680,Gaia DR2 2090993523704627328,2090993523704627328,896559599,2015.5,280.826801571333,0.10539331010418687,32.816310085996605,0.1256648512759335,0.9358211237513744,0.14091563402116086,6.6410027000000005,-4.721330924430969,0.2228543084530239,-0.31702449197076177,0.23787097750118466,-0.18506886,-0.21458596,-0.16811563,-0.13488217,0.42103140000000006,-0.13437936,-0.15326437,0.00046170157,-0.017894136,-0.07675049,242,242,239,3,73.80513,8208.138,0.6228772945736682,144.02728984410092,31,True,2.3030138,1.6870134477674072,0.03318936241273865,0.00627132,27,17,0.12332639999999999,0,29,False,258,355394.7742880372,522.1451729221764,680.6436,11.811588,29,240911.91605151806,599.0185207905903,402.17773,11.896742999999999,27,188775.5311246855,449.1694310502986,420.2769,11.572056,1.2090427,0,0.324687,0.08515453,0.23953247,-26.260591715001212,13.766638965643404,11,6000.0,3.5,0.0,NOT_AVAILABLE,62.09756515657344,15.881513945840485,286.2455364750947,55.646643280579966,100001,8542.0,8071.0,9021.0,,,,,,,0,,,,,,,-7818.03383524,908.30615157,317.851679229,5.92745829389,199.762509009,20.764507827,199.85043099110115,7870.620884910812
821225,1635721458409799680,Gaia DR2 2091139007136856576,2091139007136856576,170316522,2015.5,279.2934531396954,0.01526125410040874,32.93707773221191,0.01957815327206993,0.7901303390296631,0.02161155607103147,36.560547,0.4920237732346493,0.03305061047917875,-23.745899177222828,0.03602967824880319,0.051978353,-0.033703994,-0.18173341,-0.12640463,0.36337070000000005,-0.17059189,-0.23230585,-0.11245272,0.060171563,0.14273877,310,310,306,4,9.406521000000001,594.7591,0.0,0.0,31,True,277.7139,1.7084898301408913,0.005208839404135886,0.09930238,35,18,0.030221121,0,38,False,334,207492.61421757183,46.27438539187441,4483.9624,12.395859,36,133340.33453386615,153.74173569624782,867.30084,12.538984,34,111413.51998678598,72.6349098559152,1533.8839,12.144575,1.1795787,0,0.39440918,0.14312553,0.25128365,-11.379143028272495,7.387304149059278,15,6500.0,3.5,0.0,NOT_AVAILABLE,61.710958915545476,17.120667856915347,283.99928798089974,55.925612338532865,100001,7732.0,7509.3335,7923.0,0.8847,0.6307,1.0441,0.4268,0.3149,0.5232,200111,2.0326784,1.935856,2.1550114,13.304526000000001,12.647373,13.961679,-7725.5262202,1065.0730056,397.713582854,129.120356041,174.762472835,-49.3388542585,217.28780052157117,7798.598328310902
822261,1635721458409799680,Gaia DR2 2091796064114870656,2091796064114870656,1686310108,2015.5,281.28203638786044,0.024184287560235825,34.615555254688246,0.031991546305071235,4.073079638859232,0.036248541566048766,112.36533999999999,15.61671940195878,0.05289236028630152,5.4234444721233555,0.053244986246766,0.022771452999999997,-0.01597912,-0.10398532,-0.07027773,0.39121490000000003,-0.24374445,-0.42056054,-0.46088222,-0.2213081,0.11276818,224,224,217,7,15.431187,713.434,0.06940747283203885,2.0186545881573696,31,True,100.89711,1.7198059097329652,0.008419040741953937,0.039496113,25,14,0.040521733,0,28,False,242,3467041.0310482825,981.8213376481964,3531.2341,9.338469,26,2250574.2068910534,3014.105291977462,746.68066,9.4706545,26,1773844.4942172803,1277.9945391020572,1387.9907,9.139631,1.1607646999999999,0,0.33102322,0.13218594,0.19883728,-9.266401175002429,1.6794692829430815,5,6500.0,3.5,0.0,NOT_AVAILABLE,63.97961267817152,16.212000500393536,287.3764429262585,57.37624037261856,100001,7529.8,7451.0,7645.2007,0.4642,0.1553,0.6371,0.239,0.1054,0.315,200111,1.6887508999999998,1.6381538,1.7246593000000001,8.259611999999999,8.148849499999999,8.370375,-8196.31146069,211.855202383,95.2093949966,-2.48713472702,233.439021624,-9.18206341376,233.4522706165899,8199.04898067041
822359,1635721458409799680,Gaia DR2 2091857434906971520,2091857434906971520,774652063,2015.5,280.744284428049,0.01955685622024557,34.7516033412235,0.024928162601575852,0.9310362416461716,0.02706106759128081,34.405006,1.8530603142828,0.04247755912695502,1.2462293722851892,0.045280740256846835,-0.03549018,-0.06139808,-0.21571699,-0.0842205,0.34248520000000005,-0.20658804,-0.30750567,-0.34480473,-0.0555058,0.13541093,224,224,224,0,7.678064,421.1641,0.0,0.0,31,True,297.66635,1.6939487204093835,0.006856551004157371,-0.019216232,26,16,0.03572409,0,29,False,247,216379.5826343084,52.21409364541774,4144.084,12.350325,28,136842.73402764762,219.2879923566046,624.03204,12.510834,28,119337.6610231902,128.18055227903787,931.0122,12.069975999999999,1.1839398,0,0.4408579000000001,0.16050911,0.28034878,-37.29874100102622,15.7318194349254,7,6500.0,3.5,0.0,NOT_AVAILABLE,63.93876885442985,16.67299104488367,286.5980202936512,57.573418026334,100001,7589.0,7202.43,7853.25,0.836,0.5325,1.061,0.434,0.2655,0.529,200111,1.819981,1.6995624,2.0205884,9.8984375,9.420372,10.376503,-7846.92066457,924.299961627,333.690800722,-12.2864921045,205.92062185,-9.50832966034,206.2868400823776,7901.170440831736
822506,1635721458409799680,Gaia DR2 2091936359226835200,2091936359226835200,741709139,2015.5,284.11380821642496,0.02573992575127441,33.135437533919784,0.029989988174722808,0.8445999515583323,0.03409095477870823,24.774898999999998,2.0501443130078267,0.057474211853061626,1.6047816059709683,0.05742727480092146,-0.0047586975,-0.17653237,-0.09580927,-0.02833891,0.33185065,-0.07670325,-0.23118332,-0.11715419999999999,-0.012885934,0.12937224,228,192,223,5,16.264822,762.97284,0.10282229205224178,4.136801896110844,31,True,57.304930000000006,1.6900139667680902,0.0071232588250771485,-0.008132702,27,15,0.04366517,0,29,False,231,140602.84264428486,41.89321590035553,3356.2197,12.81838,27,88666.14324448016,117.2399690094742,756.2791,12.981994,23,78102.86804437108,64.12351175505297,1218.0067,12.530252,1.1860998999999999,0,0.45174122,0.16361332,0.28812790000000005,7.5566613343181634,9.733014828874254,10,4500.0,3.0,0.0,NOT_AVAILABLE,63.518571862475845,13.469977794838146,291.1556040248128,55.54288879365132,100001,7593.3335,7482.0,8069.3335,0.6,0.127,1.0241,0.297,0.063,0.5153,200111,1.6155891000000002,1.4306077,1.6640273,7.8178339999999995,7.308382000000001,8.327286,-7785.63261953,1030.61396941,301.124856468,3.54375959371,246.000419176,2.33144490406,246.02594267009894,7853.549544007443
823126,1635721458409799680,Gaia DR2 2092244944037158528,2092244944037158528,551816316,2015.5,283.637437540685,0.05013943250064581,34.08605752851777,0.0568218881015787,3.5983519252898177,0.06420965845318351,56.040665000000004,3.732777134950136,0.10453096008733063,2.7869394713129045,0.1150177007977093,-0.009971372,-0.15106466,-0.09179018,-0.024984042999999997,0.16419706,-0.06310736,-0.19099444,-0.13695814,-0.12129712,-0.029934825,231,231,228,3,38.476974,2418.9065,0.2975266803658265,38.59999122512904,31,True,9.732635,1.6957543124194288,0.01612547834612011,-0.04275339,26,16,0.06600699,0,28,False,241,1244531.5416582772,410.87461684175554,3028.9814,10.45085,27,790060.1860053964,993.9255295419302,794.88873,10.607238,26,664085.6635836116,545.8202928959291,1216.6746,10.20636,1.1684283000000002,0,0.40087795,0.15638733,0.24449062,-12.134513110614572,4.147629104793388,9,6500.0,3.5,0.0,NOT_AVAILABLE,64.25237631331584,14.213903111748134,290.74641123535173,56.547298659073974,100001,7535.1,7371.05,7733.775,0.0355,0.0089,0.1002,0.017,0.0029,0.0503,200111,1.1438223,1.0858093999999998,1.1953028,3.7998633,3.711965,3.8877616,-8182.70636343,242.650205721,94.856988808,1.50465793137,224.632582122,1.3368404406,224.63762139525448,8186.303350871026
823509,1635721458409799680,Gaia DR2 2092469759806234368,2092469759806234368,118216537,2015.5,284.0118881423012,0.02569142048487734,35.26907488368464,0.029496657715413082,0.9565445767203768,0.034636989311688564,27.616274,-1.8711921379969296,0.06235450182503074,-6.635524827469666,0.06916005238815875,-0.06494908,0.09261415,0.023638256,-0.09643827,0.14299208,-0.054541055,-0.09216074,0.10798401,-0.30593395,-0.19857666,236,236,229,7,19.152687,921.3989,0.1204082510118272,6.863680897966133,31,True,52.298716999999996,1.7116788134803396,0.008437921033304333,0.05548069,27,16,0.049144245999999996,0,32,False,260,492624.5032486421,402.59696502694084,1223.6171,11.457075999999999,26,322033.9949799679,957.3751599535492,336.3718,11.581634,25,258369.5593069487,530.1807819783256,487.32352000000003,11.231317,1.1781865,0,0.350317,0.1245575,0.22575949999999997,-10.873484561849745,3.488278613061897,9,6500.0,3.5,0.0,NOT_AVAILABLE,65.49933694371005,14.399346610227829,291.6859734572198,57.65815509871218,100001,8021.5,7840.6665,8101.5,,,,,,,0,,,,,,,-7879.187942,921.410688263,285.610772238,37.9935917719,209.62088992,0.127561521756,213.0362187670655,7932.880957248635
